,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_gpt2_surprisal[87],-0.141,0.75,-1.561,1.224,0.007,0.009,10120.335,5987.438,1.0
u_slope_raw_gpt2_surprisal[88],-0.006,0.785,-1.551,1.384,0.008,0.009,10683.719,6075.026,1.001
u_slope_raw_gpt2_surprisal[89],0.815,0.718,-0.575,2.123,0.007,0.008,11472.304,6045.152,1.001
u_slope_raw_gpt2_surprisal[90],0.741,0.822,-0.7,2.41,0.007,0.01,12531.488,5971.925,1.001
u_slope_raw_gpt2_surprisal[91],-0.249,0.798,-1.7,1.279,0.008,0.009,10810.374,5804.786,1.0
u_slope_raw_gpt2_surprisal[92],-0.435,0.726,-1.833,0.896,0.006,0.009,13600.043,6041.215,1.001
u_slope_raw_gpt2_surprisal[93],0.242,0.947,-1.61,1.973,0.01,0.013,9374.847,5142.818,1.0
u_slope_raw_gpt2_surprisal[94],-0.23,0.73,-1.584,1.155,0.007,0.009,11074.124,5931.638,1.0
u_slope_raw_gpt2_surprisal[95],0.449,0.765,-0.972,1.892,0.007,0.009,10843.907,5989.62,1.001
u_slope_raw_gpt2_surprisal[96],0.556,0.791,-0.908,2.054,0.007,0.01,11685.994,6086.913,1.0
u_slope_raw_gpt2_surprisal[97],-1.021,0.738,-2.467,0.281,0.007,0.009,10851.57,6051.308,1.0
u_slope_raw_gpt2_surprisal[98],-0.292,0.706,-1.55,1.141,0.007,0.009,10139.476,5750.656,1.0
u_slope_raw_gpt2_surprisal[99],-0.066,0.776,-1.487,1.448,0.007,0.009,11693.236,6250.016,1.001
u_slope_raw_gpt2_surprisal[100],-0.196,0.936,-1.917,1.603,0.01,0.012,9251.461,5791.428,1.001
u_slope_raw_gpt2_surprisal[101],0.292,0.754,-1.114,1.705,0.008,0.009,8890.895,5540.156,1.0
u_slope_raw_gpt2_surprisal[102],-0.144,0.838,-1.725,1.46,0.008,0.011,11267.548,5087.921,1.0
u_slope_raw_gpt2_surprisal[103],-0.272,0.69,-1.547,1.034,0.007,0.008,10163.038,6168.76,1.001
u_slope_raw_gpt2_surprisal[104],-0.758,0.779,-2.227,0.683,0.007,0.01,12103.149,6121.164,1.001
u_slope_raw_gpt2_surprisal[105],-0.629,0.843,-2.308,0.858,0.008,0.01,10253.46,6035.69,1.001
u_slope_raw_gpt2_surprisal[106],-0.076,0.895,-1.752,1.597,0.009,0.011,10158.678,6224.524,1.001
u_slope_raw_gpt2_surprisal[107],0.539,0.748,-0.831,1.975,0.007,0.01,11585.157,5298.094,1.0
u_slope_raw_gpt2_surprisal[108],-0.77,0.772,-2.158,0.719,0.007,0.01,11929.433,6044.859,1.0
u_slope_raw_gpt2_surprisal[109],-0.733,0.734,-2.144,0.616,0.007,0.009,10295.356,5660.913,1.0
u_slope_raw_gpt2_surprisal[110],0.403,0.654,-0.781,1.645,0.006,0.008,11238.817,6099.524,1.0
u_slope_raw_gpt2_surprisal[111],-0.66,0.855,-2.268,0.961,0.008,0.01,10345.446,5690.432,1.0
u_slope_raw_gpt2_surprisal[112],0.129,0.734,-1.218,1.532,0.007,0.009,12207.082,6016.007,1.0
u_slope_raw_gpt2_surprisal[113],1.546,0.674,0.276,2.819,0.006,0.009,11184.638,5655.101,1.001
u_slope_raw_gpt2_surprisal[114],1.716,0.824,0.199,3.258,0.008,0.01,10530.486,5359.798,1.0
u_slope_raw_gpt2_surprisal[115],-0.29,0.749,-1.699,1.093,0.008,0.009,9773.735,6229.461,1.001
u_slope_raw_gpt2_surprisal[116],-0.945,0.688,-2.263,0.282,0.006,0.009,13806.411,5470.921,1.001
u_slope_raw_gpt2_surprisal[117],0.993,0.734,-0.4,2.341,0.007,0.009,12662.806,5663.403,1.001
u_slope_raw_gpt2_surprisal[118],-0.557,0.822,-2.12,0.981,0.008,0.01,10509.445,5596.731,1.0
u_slope_raw_gpt2_surprisal[119],-0.047,0.743,-1.471,1.331,0.007,0.009,12069.071,5579.703,1.0
u_slope_raw_gpt2_surprisal[120],-0.722,0.788,-2.186,0.756,0.007,0.01,11487.54,5716.273,1.0
u_slope_raw_gpt2_surprisal[121],-0.137,0.749,-1.59,1.217,0.007,0.009,12287.577,6098.728,1.0
u_slope_raw_gpt2_surprisal[122],-0.286,0.642,-1.502,0.921,0.006,0.007,11182.161,5965.341,1.0
u_slope_raw_gpt2_surprisal[123],0.212,0.791,-1.332,1.656,0.007,0.01,13978.377,5511.209,1.001
u_slope_raw_gpt2_surprisal[124],0.808,0.785,-0.751,2.208,0.007,0.01,14089.381,5757.951,1.0
u_slope_raw_gpt2_surprisal[125],0.015,0.825,-1.504,1.606,0.007,0.01,12257.428,6066.423,1.0
u_slope_raw_gpt2_surprisal[126],-0.631,0.829,-2.177,0.9,0.008,0.009,11223.945,6378.921,1.0
u_slope_raw_gpt2_surprisal[127],1.987,0.695,0.727,3.352,0.007,0.009,9697.676,5765.561,1.0
u_slope_raw_gpt2_surprisal[128],0.67,0.795,-0.802,2.141,0.008,0.01,11107.549,5390.118,1.0
u_slope_raw_gpt2_surprisal[129],0.513,0.727,-0.909,1.829,0.007,0.008,10482.667,5563.243,1.0
u_slope_raw_gpt2_surprisal[130],-0.399,0.972,-2.233,1.358,0.009,0.012,11902.278,6011.277,1.0
u_slope_raw_gpt2_surprisal[131],0.042,1.012,-1.851,1.917,0.009,0.013,11760.429,5753.795,1.001
u_slope_raw_gpt2_surprisal[132],0.271,0.756,-1.125,1.736,0.007,0.009,10543.109,5726.641,1.0
u_slope_raw_gpt2_surprisal[133],1.644,0.841,-0.013,3.139,0.008,0.011,10050.419,6137.485,1.001
u_slope_raw_gpt2_surprisal[134],0.003,0.825,-1.561,1.547,0.008,0.01,11906.279,6290.97,1.0
u_slope_raw_gpt2_surprisal[135],0.186,0.754,-1.192,1.64,0.008,0.009,9999.18,5902.79,1.001
u_slope_raw_gpt2_surprisal[136],0.056,0.661,-1.192,1.302,0.006,0.008,12234.155,5863.062,1.001
u_slope_raw_gpt2_surprisal[137],-0.5,0.714,-1.807,0.884,0.007,0.009,9857.109,5217.335,1.0
u_slope_raw_gpt2_surprisal[138],0.442,0.921,-1.344,2.105,0.009,0.011,11456.405,5608.518,1.001
u_slope_raw_gpt2_surprisal[139],0.242,0.835,-1.312,1.833,0.009,0.01,9021.232,5659.065,1.0
u_slope_raw_gpt2_surprisal[140],-0.153,0.997,-1.945,1.81,0.009,0.012,11168.826,6352.815,1.0
u_slope_raw_gpt2_surprisal[141],0.118,0.791,-1.378,1.558,0.009,0.009,8295.299,5599.303,1.001
u_slope_raw_gpt2_surprisal[142],-1.371,0.839,-2.953,0.207,0.009,0.01,9729.952,5050.48,1.0
u_slope_raw_gpt2_surprisal[143],0.498,0.713,-0.849,1.816,0.007,0.009,11159.06,5497.86,1.0
u_slope_raw_gpt2_surprisal[144],0.081,0.797,-1.357,1.604,0.007,0.01,12207.189,5629.581,1.001
u_slope_raw_gpt2_surprisal[145],-0.786,0.736,-2.159,0.603,0.007,0.009,10363.67,6357.487,1.001
u_slope_raw_gpt2_surprisal[146],0.801,0.833,-0.78,2.376,0.008,0.01,10700.441,5694.368,1.002
u_slope_raw_gpt2_surprisal[147],0.035,0.631,-1.189,1.195,0.006,0.008,10440.895,5664.108,1.0
u_slope_raw_gpt2_surprisal[148],-0.207,0.797,-1.68,1.327,0.006,0.01,15083.889,6126.606,1.001
u_slope_raw_gpt2_surprisal[149],-0.689,0.804,-2.197,0.834,0.007,0.01,12149.971,5665.385,1.002
u_slope_raw_gpt2_surprisal[150],-1.433,0.706,-2.776,-0.139,0.007,0.009,10983.026,6021.012,1.0
u_slope_raw_gpt2_surprisal[151],-0.181,0.798,-1.723,1.272,0.008,0.01,10985.834,5059.818,1.001
u_slope_raw_gpt2_surprisal[152],0.782,0.777,-0.68,2.197,0.007,0.009,11919.815,6117.724,1.001
u_slope_raw_gpt2_surprisal[153],-0.036,0.987,-1.909,1.808,0.009,0.011,11218.097,5852.685,1.0
u_slope_raw_gpt2_surprisal[154],-0.171,0.656,-1.355,1.106,0.006,0.008,11643.764,5929.193,1.0
u_slope_raw_gpt2_surprisal[155],0.396,0.795,-1.052,1.916,0.008,0.009,9789.585,5645.045,1.0
u_slope_raw_gpt2_surprisal[156],-0.212,0.812,-1.741,1.291,0.008,0.01,10294.076,5603.267,1.001
u_slope_raw_gpt2_surprisal[157],-0.32,0.753,-1.631,1.181,0.007,0.009,11549.096,5480.947,1.0
u_slope_raw_gpt2_surprisal[158],-0.683,0.663,-1.882,0.589,0.006,0.008,11686.796,5621.984,1.0
u_slope_raw_gpt2_surprisal[159],-0.03,0.763,-1.48,1.381,0.007,0.01,11327.281,5324.474,1.0
u_slope_raw_gpt2_surprisal[160],0.6,0.754,-0.807,1.989,0.007,0.009,10569.747,5767.86,1.001
u_slope_raw_gpt2_surprisal[161],0.15,0.971,-1.722,1.917,0.008,0.012,13618.39,5965.922,1.003
u_slope_raw_gpt2_surprisal[162],-0.408,0.834,-2.02,1.117,0.007,0.01,12786.116,5785.976,1.0
u_slope_raw_gpt2_surprisal[163],-0.948,0.82,-2.469,0.614,0.007,0.01,13575.761,6159.611,1.0
u_slope_raw_gpt2_surprisal[164],-0.13,0.841,-1.763,1.426,0.008,0.009,10250.928,6416.176,1.0
u_slope_raw_gpt2_surprisal[165],-1.134,0.682,-2.399,0.144,0.007,0.008,9213.66,6393.869,1.0
u_slope_raw_gpt2_surprisal[166],2.592,0.792,1.014,4.008,0.008,0.01,9806.623,5781.852,1.001
u_slope_raw_gpt2_surprisal[167],0.919,0.812,-0.657,2.397,0.008,0.009,10842.059,5685.546,1.0
u_slope_raw_gpt2_surprisal[168],0.193,0.735,-1.189,1.543,0.007,0.008,9926.306,6313.234,1.0
u_slope_raw_gpt2_surprisal[169],0.242,0.808,-1.321,1.709,0.008,0.01,10414.942,6105.598,1.0
u_slope_raw_gpt2_surprisal[170],0.063,0.766,-1.356,1.52,0.007,0.01,11438.227,5782.527,1.0
u_slope_raw_gpt2_surprisal[171],1.292,0.738,-0.114,2.672,0.007,0.009,12730.392,5761.847,1.001
u_slope_raw_gpt2_surprisal[172],-0.431,0.692,-1.744,0.845,0.007,0.008,8881.607,5820.124,1.0
u_slope_raw_gpt2_surprisal[173],-0.046,0.769,-1.545,1.344,0.007,0.009,13346.55,5976.453,1.0
u_slope_raw_gpt2_surprisal[174],-0.298,0.73,-1.694,1.07,0.007,0.009,10482.148,5686.531,1.0
u_slope_raw_gpt2_surprisal[175],-0.253,0.841,-1.794,1.354,0.008,0.01,10163.979,6327.598,1.0
u_slope_raw_gpt2_surprisal[176],-0.399,0.835,-1.928,1.202,0.008,0.01,11015.12,6148.103,1.0
u_slope_raw_gpt2_surprisal[177],-0.085,0.935,-1.809,1.695,0.008,0.011,12401.875,6092.892,1.002
u_slope_raw_gpt2_surprisal[178],0.864,0.783,-0.616,2.35,0.008,0.01,10759.451,5809.207,1.0
u_slope_raw_integration_cost[0],0.023,0.969,-1.867,1.791,0.009,0.011,12697.481,5731.991,1.0
u_slope_raw_integration_cost[1],0.184,0.941,-1.555,1.977,0.009,0.011,11777.146,6071.233,1.0
u_slope_raw_integration_cost[2],-0.002,0.996,-1.893,1.847,0.008,0.013,14029.879,5808.626,1.001
u_slope_raw_integration_cost[3],-0.18,0.985,-1.943,1.763,0.009,0.015,12906.927,4808.973,1.0
u_slope_raw_integration_cost[4],0.022,0.99,-1.849,1.859,0.01,0.011,10485.175,5904.821,1.0
u_slope_raw_integration_cost[5],0.043,0.96,-1.772,1.815,0.009,0.012,11618.755,5911.389,1.0
u_slope_raw_integration_cost[6],-0.018,0.999,-1.94,1.795,0.01,0.012,9671.731,5672.048,1.001
u_slope_raw_integration_cost[7],-0.001,0.968,-1.772,1.863,0.009,0.011,11419.478,6115.324,1.001
u_slope_raw_integration_cost[8],-0.175,1.002,-2.102,1.649,0.009,0.012,11822.43,5738.613,1.001
u_slope_raw_integration_cost[9],-0.001,0.978,-1.803,1.834,0.009,0.011,10659.713,5613.542,1.0
u_slope_raw_integration_cost[10],0.185,0.967,-1.695,1.95,0.009,0.011,11700.971,6013.155,1.0
u_slope_raw_integration_cost[11],0.058,0.967,-1.813,1.799,0.01,0.011,9387.706,5848.655,1.001
u_slope_raw_integration_cost[12],0.037,0.972,-1.773,1.876,0.009,0.012,11838.019,6106.35,1.0
u_slope_raw_integration_cost[13],0.046,1.012,-1.92,1.875,0.009,0.013,12309.249,5177.561,1.001
u_slope_raw_integration_cost[14],-0.115,0.984,-1.968,1.734,0.01,0.011,10323.939,5883.842,1.001
u_slope_raw_integration_cost[15],0.0,0.972,-1.837,1.809,0.009,0.012,11861.318,5491.897,1.001
u_slope_raw_integration_cost[16],-0.059,0.986,-1.888,1.791,0.01,0.013,9244.513,5246.545,1.001
u_slope_raw_integration_cost[17],-0.106,0.964,-1.952,1.662,0.009,0.012,10616.451,5848.189,1.0
u_slope_raw_integration_cost[18],-0.152,1.009,-2.077,1.703,0.009,0.012,11691.932,6011.967,1.001
u_slope_raw_integration_cost[19],0.106,0.978,-1.764,1.92,0.01,0.012,9110.918,5278.982,1.0
u_slope_raw_integration_cost[20],0.002,0.975,-1.815,1.78,0.01,0.011,10363.046,5842.485,1.0
u_slope_raw_integration_cost[21],-0.032,0.978,-1.853,1.818,0.009,0.013,11469.655,5282.995,1.0
u_slope_raw_integration_cost[22],0.148,0.99,-1.704,1.99,0.009,0.012,11333.656,5738.961,1.0
u_slope_raw_integration_cost[23],0.054,0.979,-1.762,1.93,0.009,0.012,11309.687,5687.6,1.001
u_slope_raw_integration_cost[24],-0.022,0.96,-1.809,1.799,0.009,0.011,11222.798,5639.046,1.001
u_slope_raw_integration_cost[25],0.06,0.975,-1.817,1.826,0.009,0.011,11819.202,6107.689,1.001
u_slope_raw_integration_cost[26],0.427,1.025,-1.454,2.349,0.011,0.011,8211.33,6065.352,1.001
u_slope_raw_integration_cost[27],-0.028,0.999,-1.828,1.894,0.009,0.013,13226.8,4730.538,1.002
u_slope_raw_integration_cost[28],-0.04,0.944,-1.776,1.777,0.008,0.011,12471.225,5784.576,1.001
u_slope_raw_integration_cost[29],-0.082,0.972,-1.886,1.755,0.009,0.012,10887.428,6024.531,1.001
u_slope_raw_integration_cost[30],0.116,0.966,-1.724,1.88,0.009,0.013,10674.352,5509.451,1.0
u_slope_raw_integration_cost[31],-0.091,0.981,-1.893,1.757,0.009,0.012,11349.753,5426.405,1.0
u_slope_raw_integration_cost[32],0.213,0.975,-1.573,2.108,0.01,0.012,9885.275,5777.456,1.0
u_slope_raw_integration_cost[33],0.296,0.978,-1.558,2.098,0.01,0.011,9660.626,5968.886,1.0
u_slope_raw_integration_cost[34],-0.045,0.975,-1.913,1.753,0.009,0.012,11144.53,5789.041,1.0
u_slope_raw_integration_cost[35],-0.125,0.964,-1.932,1.708,0.009,0.012,10388.409,5869.255,1.001
u_slope_raw_integration_cost[36],0.277,0.988,-1.526,2.2,0.01,0.012,10608.131,5768.502,1.001
u_slope_raw_integration_cost[37],-0.179,0.988,-2.042,1.684,0.01,0.012,10673.531,5754.38,1.001
u_slope_raw_integration_cost[38],0.204,0.987,-1.693,1.973,0.01,0.011,9280.491,5644.833,1.001
u_slope_raw_integration_cost[39],-0.007,0.998,-1.906,1.857,0.009,0.013,11668.318,5533.339,1.0
u_slope_raw_integration_cost[40],0.024,0.982,-1.782,1.945,0.009,0.011,11042.21,5931.588,1.0
u_slope_raw_integration_cost[41],0.061,1.0,-1.764,2.017,0.009,0.012,11718.982,5557.568,1.002
u_slope_raw_integration_cost[42],-0.12,0.98,-1.938,1.748,0.009,0.012,11120.025,5400.067,1.0
u_slope_raw_integration_cost[43],-0.237,0.977,-2.072,1.595,0.009,0.012,11184.113,5707.681,1.002
u_slope_raw_integration_cost[44],0.159,1.003,-1.72,2.043,0.009,0.013,13855.704,6006.091,1.001
u_slope_raw_integration_cost[45],0.124,0.96,-1.712,1.891,0.009,0.011,10579.746,6053.727,1.0
u_slope_raw_integration_cost[46],0.186,0.978,-1.6,2.063,0.009,0.012,11844.565,5982.299,1.0
u_slope_raw_integration_cost[47],-0.351,1.011,-2.283,1.509,0.01,0.013,10827.781,5391.07,1.0
u_slope_raw_integration_cost[48],-0.132,0.979,-1.97,1.725,0.01,0.011,9710.077,5950.511,1.0
u_slope_raw_integration_cost[49],0.128,1.016,-1.794,2.019,0.009,0.015,12284.794,4806.799,1.001
u_slope_raw_integration_cost[50],0.04,0.976,-1.808,1.886,0.01,0.012,9063.302,5644.329,1.0
u_slope_raw_integration_cost[51],-0.171,0.971,-2.031,1.639,0.008,0.013,14578.533,5542.774,1.0
u_slope_raw_integration_cost[52],-0.061,0.975,-1.828,1.856,0.01,0.012,9656.555,5597.529,1.0
u_slope_raw_integration_cost[53],-0.373,0.994,-2.218,1.512,0.01,0.012,9557.307,5499.197,1.0
u_slope_raw_integration_cost[54],0.105,1.016,-1.78,2.051,0.011,0.012,8775.581,5773.5,1.001
u_slope_raw_integration_cost[55],-0.164,0.95,-1.992,1.55,0.009,0.011,11527.761,6675.918,1.001
u_slope_raw_integration_cost[56],-0.058,0.952,-1.868,1.698,0.009,0.012,11500.509,6395.578,1.0
u_slope_raw_integration_cost[57],-0.071,0.98,-1.813,1.808,0.01,0.011,9983.073,5542.676,1.0
u_slope_raw_integration_cost[58],-0.057,0.99,-1.892,1.834,0.009,0.012,12721.859,6223.929,1.0
u_slope_raw_integration_cost[59],-0.37,1.011,-2.197,1.579,0.01,0.012,10456.012,5713.747,1.0
u_slope_raw_integration_cost[60],0.571,1.01,-1.318,2.446,0.013,0.012,6475.154,5036.33,1.0
u_slope_raw_integration_cost[61],-0.091,1.007,-2.002,1.758,0.009,0.011,11273.909,6332.86,1.001
u_slope_raw_integration_cost[62],-0.076,0.945,-1.905,1.637,0.01,0.011,9225.382,6256.228,1.0
u_slope_raw_integration_cost[63],-0.107,0.972,-2.003,1.636,0.009,0.011,11592.731,6436.633,1.0
u_slope_raw_integration_cost[64],-0.233,0.97,-2.044,1.557,0.01,0.01,9574.233,6375.83,1.0
u_slope_raw_integration_cost[65],0.133,0.974,-1.704,1.94,0.01,0.012,9927.74,6149.766,1.0
u_slope_raw_integration_cost[66],0.215,0.984,-1.631,2.095,0.01,0.012,10530.113,5736.256,1.001
u_slope_raw_integration_cost[67],-0.295,0.985,-2.093,1.581,0.011,0.011,7469.367,5938.49,1.0
u_slope_raw_integration_cost[68],0.584,0.998,-1.26,2.412,0.012,0.011,6951.926,5870.522,1.0
u_slope_raw_integration_cost[69],-0.071,1.006,-2.017,1.79,0.01,0.013,11083.666,5810.757,1.0
u_slope_raw_integration_cost[70],0.244,0.986,-1.605,2.099,0.01,0.012,9370.453,5815.022,1.002
u_slope_raw_integration_cost[71],0.087,0.965,-1.821,1.821,0.01,0.012,10296.88,5733.916,1.001
u_slope_raw_integration_cost[72],0.027,0.96,-1.734,1.886,0.01,0.011,8367.878,6042.711,1.001
u_slope_raw_integration_cost[73],0.284,0.956,-1.54,2.021,0.01,0.011,9128.699,5712.308,1.0
u_slope_raw_integration_cost[74],0.194,0.958,-1.571,2.066,0.009,0.012,12114.118,5705.955,1.0
u_slope_raw_integration_cost[75],-0.258,1.003,-2.086,1.728,0.011,0.012,8860.724,6064.712,1.0
u_slope_raw_integration_cost[76],0.057,0.956,-1.685,1.928,0.009,0.012,12199.162,5676.777,1.0
u_slope_raw_integration_cost[77],-0.062,0.989,-1.935,1.722,0.009,0.012,11553.654,6090.296,1.001
u_slope_raw_integration_cost[78],0.038,0.969,-1.747,1.838,0.01,0.011,9175.724,6325.446,1.0
u_slope_raw_integration_cost[79],-0.146,0.991,-2.018,1.725,0.009,0.012,10897.215,5875.626,1.001
u_slope_raw_integration_cost[80],0.183,0.962,-1.706,1.904,0.009,0.012,11236.736,5502.903,1.001
u_slope_raw_integration_cost[81],-0.099,0.955,-1.877,1.719,0.009,0.012,11066.614,5523.317,1.0
u_slope_raw_integration_cost[82],0.064,0.971,-1.711,1.903,0.01,0.013,10306.407,5003.999,1.0
u_slope_raw_integration_cost[83],-0.115,0.967,-1.88,1.732,0.009,0.013,10518.512,5962.168,1.001
u_slope_raw_integration_cost[84],-0.054,0.946,-1.815,1.734,0.009,0.011,11891.666,6374.981,1.0
u_slope_raw_integration_cost[85],-0.023,1.0,-1.889,1.855,0.01,0.012,10801.272,5502.17,1.0
u_slope_raw_integration_cost[86],-0.114,0.978,-2.017,1.664,0.009,0.012,12340.996,6279.275,1.0
u_slope_raw_integration_cost[87],-0.057,0.977,-1.89,1.822,0.009,0.012,11696.222,5519.232,1.001
u_slope_raw_integration_cost[88],0.02,0.98,-1.786,1.829,0.01,0.013,10092.339,5626.408,1.001
u_slope_raw_integration_cost[89],0.029,0.965,-1.7,1.937,0.009,0.011,10909.915,5552.781,1.0
u_slope_raw_integration_cost[90],-0.184,0.999,-1.946,1.779,0.01,0.012,10146.974,5640.4,1.0
u_slope_raw_integration_cost[91],-0.075,0.975,-1.946,1.677,0.008,0.012,15081.137,5848.392,1.0
u_slope_raw_integration_cost[92],0.269,0.97,-1.614,2.031,0.008,0.012,13093.891,5722.215,1.001
u_slope_raw_integration_cost[93],0.102,0.993,-1.713,1.999,0.009,0.012,12613.146,5843.437,1.0
u_slope_raw_integration_cost[94],0.293,0.985,-1.503,2.171,0.011,0.011,8748.372,6472.058,1.0
u_slope_raw_integration_cost[95],0.054,0.982,-1.769,1.926,0.01,0.012,9898.468,6047.078,1.0
u_slope_raw_integration_cost[96],0.119,0.984,-1.713,2.0,0.01,0.011,9085.826,6053.593,1.001
u_slope_raw_integration_cost[97],-0.045,0.974,-1.826,1.858,0.01,0.011,10145.247,5374.737,1.001
u_slope_raw_integration_cost[98],0.507,1.006,-1.413,2.338,0.012,0.011,7168.66,5708.235,1.001
u_slope_raw_integration_cost[99],0.04,0.956,-1.733,1.854,0.009,0.012,11694.731,5937.881,1.0
u_slope_raw_integration_cost[100],0.153,0.997,-1.683,2.027,0.009,0.011,11135.704,5956.761,1.0
u_slope_raw_integration_cost[101],-0.114,0.977,-1.939,1.688,0.01,0.011,10042.83,5908.385,1.0
u_slope_raw_integration_cost[102],0.123,0.991,-1.685,2.039,0.01,0.012,9588.142,5576.976,1.0
u_slope_raw_integration_cost[103],-0.336,0.99,-2.252,1.506,0.01,0.012,10156.062,5796.175,1.001
u_slope_raw_integration_cost[104],-0.079,0.966,-1.856,1.802,0.008,0.013,14900.088,5606.111,1.001
u_slope_raw_integration_cost[105],-0.146,0.987,-1.959,1.746,0.009,0.012,11525.792,6104.691,1.0
u_slope_raw_integration_cost[106],0.059,0.969,-1.795,1.827,0.01,0.011,10425.979,6154.567,1.001
u_slope_raw_integration_cost[107],-0.181,0.96,-1.931,1.679,0.01,0.012,9822.269,5461.189,1.0
u_slope_raw_integration_cost[108],-0.184,0.97,-1.977,1.664,0.01,0.011,10292.258,5906.561,1.001
u_slope_raw_integration_cost[109],-0.165,0.991,-2.031,1.699,0.01,0.011,9892.701,5932.025,1.0
u_slope_raw_integration_cost[110],0.106,0.969,-1.743,1.882,0.01,0.012,9976.818,5482.383,1.0
u_slope_raw_integration_cost[111],-0.113,0.98,-1.863,1.788,0.01,0.011,10513.55,6169.96,1.0
u_slope_raw_integration_cost[112],-0.11,0.971,-1.913,1.727,0.009,0.011,10842.588,5992.542,1.0
u_slope_raw_integration_cost[113],0.044,0.983,-1.859,1.789,0.009,0.012,11234.064,5749.573,1.001
u_slope_raw_integration_cost[114],0.303,1.002,-1.537,2.256,0.009,0.012,11692.993,5966.699,1.001
u_slope_raw_integration_cost[115],0.143,0.97,-1.711,1.989,0.009,0.012,10878.991,6178.643,1.002
u_slope_raw_integration_cost[116],0.141,0.963,-1.603,1.994,0.009,0.011,12423.023,6178.626,1.0
u_slope_raw_integration_cost[117],-0.161,0.985,-1.941,1.76,0.009,0.013,11357.385,5282.072,1.001
u_slope_raw_integration_cost[118],-0.123,0.957,-1.935,1.68,0.009,0.011,11008.577,6021.639,1.0
u_slope_raw_integration_cost[119],-0.281,0.996,-2.165,1.575,0.01,0.012,9756.844,5522.8,1.0
u_slope_raw_integration_cost[120],-0.071,0.979,-1.979,1.71,0.009,0.012,11999.821,5845.039,1.0
u_slope_raw_integration_cost[121],-0.07,0.96,-1.925,1.681,0.009,0.011,10304.401,5991.214,1.0
u_slope_raw_integration_cost[122],-0.244,0.954,-2.029,1.554,0.01,0.011,9474.809,5858.95,1.0
u_slope_raw_integration_cost[123],-0.098,1.0,-2.032,1.711,0.01,0.012,9992.316,5860.235,1.001
u_slope_raw_integration_cost[124],-0.092,0.983,-1.904,1.765,0.009,0.012,11879.118,5722.612,1.0
u_slope_raw_integration_cost[125],0.583,1.005,-1.271,2.507,0.013,0.011,6395.503,5260.839,1.0
u_slope_raw_integration_cost[126],0.118,1.01,-1.834,1.974,0.009,0.013,11944.098,5556.762,1.0
u_slope_raw_integration_cost[127],0.387,0.988,-1.428,2.283,0.011,0.011,8662.937,5976.434,1.002
u_slope_raw_integration_cost[128],0.015,0.975,-1.752,1.912,0.01,0.012,9567.541,6098.805,1.001
u_slope_raw_integration_cost[129],0.052,0.951,-1.763,1.776,0.009,0.012,12250.912,5535.473,1.002
u_slope_raw_integration_cost[130],0.057,1.001,-1.787,1.957,0.008,0.013,16049.188,5712.801,1.0
u_slope_raw_integration_cost[131],-0.011,0.996,-1.928,1.819,0.009,0.012,12000.99,6188.46,1.001
u_slope_raw_integration_cost[132],-0.08,0.947,-1.896,1.652,0.009,0.011,11573.909,5599.18,1.0
u_slope_raw_integration_cost[133],0.054,0.978,-1.749,1.953,0.01,0.011,10410.799,5514.243,1.001
u_slope_raw_integration_cost[134],0.053,0.971,-1.73,1.934,0.009,0.012,11248.442,5849.388,1.001
u_slope_raw_integration_cost[135],-0.038,0.977,-1.831,1.867,0.01,0.012,10213.537,5268.918,1.001
u_slope_raw_integration_cost[136],-0.286,0.963,-2.081,1.55,0.009,0.012,11899.713,6439.077,1.0
u_slope_raw_integration_cost[137],0.203,0.989,-1.56,2.171,0.01,0.012,10344.574,5785.192,1.0
u_slope_raw_integration_cost[138],-0.042,0.988,-1.895,1.816,0.009,0.011,11866.175,5816.462,1.001
u_slope_raw_integration_cost[139],0.31,0.998,-1.548,2.166,0.01,0.012,9101.521,5303.132,1.001
u_slope_raw_integration_cost[140],-0.065,0.984,-1.945,1.703,0.009,0.012,12444.459,6477.729,1.0
u_slope_raw_integration_cost[141],-0.116,0.968,-2.033,1.597,0.01,0.012,9782.352,6060.322,1.001
u_slope_raw_integration_cost[142],-0.257,0.986,-2.114,1.547,0.011,0.011,8365.813,5960.545,1.001
u_slope_raw_integration_cost[143],0.285,0.994,-1.639,2.077,0.01,0.011,9804.742,5782.633,1.001
u_slope_raw_integration_cost[144],-0.001,0.981,-1.792,1.893,0.009,0.012,11700.661,5607.274,1.0
u_slope_raw_integration_cost[145],-0.2,0.966,-1.977,1.642,0.01,0.011,10285.518,6060.239,1.001
u_slope_raw_integration_cost[146],0.009,0.977,-1.768,1.858,0.009,0.012,12076.075,5926.687,1.001
u_slope_raw_integration_cost[147],0.243,0.959,-1.648,1.986,0.01,0.011,9769.41,5371.72,1.0
u_slope_raw_integration_cost[148],-0.027,0.974,-1.855,1.804,0.01,0.013,10229.055,5240.507,1.001
u_slope_raw_integration_cost[149],-0.034,0.95,-1.847,1.741,0.009,0.011,11108.642,5855.32,1.001
u_slope_raw_integration_cost[150],-0.316,0.969,-2.144,1.475,0.01,0.011,8984.32,5837.716,1.001
u_slope_raw_integration_cost[151],0.203,0.971,-1.548,2.097,0.01,0.011,9622.055,5941.063,1.001
