,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0[10],-0.145,0.025,-0.192,-0.099,0.003,0.001,71.129,285.229,1.05
u0[11],-0.035,0.024,-0.079,0.011,0.003,0.001,68.77,251.67,1.05
u0[12],0.097,0.024,0.05,0.138,0.003,0.001,62.29,182.197,1.055
u0[13],0.465,0.038,0.395,0.537,0.003,0.001,161.127,758.254,1.024
u0[14],0.028,0.024,-0.017,0.074,0.003,0.001,68.091,249.64,1.05
u0[15],-0.416,0.025,-0.463,-0.369,0.003,0.001,72.666,292.891,1.048
u0[16],-0.006,0.027,-0.057,0.046,0.003,0.001,83.107,320.023,1.041
u0[17],0.139,0.024,0.093,0.182,0.003,0.001,64.97,271.764,1.054
u0[18],-0.36,0.128,-0.597,-0.127,0.002,0.002,5730.404,5099.987,1.001
u0[19],-0.214,0.024,-0.26,-0.172,0.003,0.001,65.586,200.22,1.056
u0[20],-0.108,0.024,-0.153,-0.064,0.003,0.001,67.16,280.401,1.052
u0[21],-0.02,0.025,-0.067,0.026,0.003,0.001,69.951,290.287,1.052
u0[22],0.213,0.024,0.167,0.255,0.003,0.001,63.928,246.959,1.055
u0[23],-0.247,0.024,-0.294,-0.204,0.003,0.001,64.486,249.954,1.056
u0[24],-0.404,0.024,-0.449,-0.36,0.003,0.001,65.922,217.256,1.054
u0[25],0.279,0.024,0.235,0.324,0.003,0.001,65.576,245.688,1.054
u0[26],0.31,0.024,0.264,0.354,0.003,0.001,66.664,277.815,1.054
u0[27],-0.132,0.032,-0.194,-0.073,0.003,0.001,123.437,525.348,1.03
u0[28],-0.031,0.024,-0.076,0.014,0.003,0.001,63.592,214.856,1.055
u0[29],0.151,0.025,0.104,0.196,0.003,0.001,68.908,265.1,1.049
u0[30],0.216,0.024,0.169,0.259,0.003,0.001,65.057,223.131,1.053
u0[31],0.141,0.026,0.094,0.19,0.003,0.001,73.157,282.279,1.046
u0[32],-0.054,0.026,-0.105,-0.01,0.003,0.001,77.089,274.107,1.046
